date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:12:06	44295/44295	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:07%20GMT	https://nusaresearch.net/public/news/69-Sejarah_Perayaan_Tahun_Baru_Imlek.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/69-Sejarah_Perayaan_Tahun_Baru_Imlek.html	(from https://nusaresearch.net/public/index/index/page/144)
12:12:07	49867/49867	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:07%20GMT	https://nusaresearch.net/public/news/70-5_Tempat_Untuk_Rayakan_Kemeriahan_Imlek_di_Indonesia.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/70-5_Tempat_Untuk_Rayakan_Kemeriahan_Imlek_di_Indonesia.html	(from https://nusaresearch.net/public/index/index/page/144)
12:12:07	43776/43776	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:07%20GMT	https://nusaresearch.net/public/news/71-Ketika_Investor_Jepang-Indonesia_Berkongsi_di_Bisnis_Online_Point_Provider.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/71-Ketika_Investor_Jepang-Indonesia_Berkongsi_di_Bisnis_Online_Point_Provider.html	(from https://nusaresearch.net/public/index/index/page/144)
12:12:07	42020/42020	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:08%20GMT	https://nusaresearch.net/public/news/65-Nokia_Masih_Raja_Ponsel_Indonesia.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/65-Nokia_Masih_Raja_Ponsel_Indonesia.html	(from https://nusaresearch.net/public/index/index/page/144)
12:12:08	44987/44987	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:08%20GMT	https://nusaresearch.net/public/news/66-Inilah_10_Kota_Paling_Mahal_di_Dunia_Tahun_2013.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/66-Inilah_10_Kota_Paling_Mahal_di_Dunia_Tahun_2013.html	(from https://nusaresearch.net/public/index/index/page/144)
12:12:08	43169/43169	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:08%20GMT	https://nusaresearch.net/public/news/67-Sekali_Lagi_Tentang_Wadah_Plastik:_Tips_Seputar_Plastik.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/67-Sekali_Lagi_Tentang_Wadah_Plastik__Tips_Seputar_Plastik.html	(from https://nusaresearch.net/public/index/index/page/145)
12:12:08	39932/39932	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:09%20GMT	https://nusaresearch.net/public/news/61-Harga_emas_kembali_terkerek_naik,_apa_faktornya?.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/61-Harga_emas_kembali_terkerek_naik,_apa_faktornyaa794.html	(from https://nusaresearch.net/public/index/index/page/145)
12:12:08	41621/41621	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:09%20GMT	https://nusaresearch.net/public/news/62-Ibu_Rumah_Tangga_Lebih_Depresi_Daripada_Wanita_Bekerja,_Benarkah?.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/62-Ibu_Rumah_Tangga_Lebih_Depresi_Daripada_Wanita_Bekerja,_Benarkaha794.html	(from https://nusaresearch.net/public/index/index/page/145)
12:12:09	49862/49862	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:09%20GMT	https://nusaresearch.net/public/news/63-11_Hal_yang_Tidak_Dibilang_Pramugari_Saat_Demo_Keselamatan_Pesawat.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/63-11_Hal_yang_Tidak_Dibilang_Pramugari_Saat_Demo_Keselamatan_Pesawat.html	(from https://nusaresearch.net/public/index/index/page/145)
12:12:09	41139/41139	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:09%20GMT	https://nusaresearch.net/public/news/53-Peluang,_1_Liter_Air_Kencing_Kelinci_Laku_Dijual_Rp_20.000.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/53-Peluang,_1_Liter_Air_Kencing_Kelinci_Laku_Dijual_Rp_20.000.html	(from https://nusaresearch.net/public/index/index/page/145)
12:12:09	102445/102445	---M--	200	added ('OK')	image/png	etag:%22ec4356e3d4e67f5c191f99a1f3583e36%22	https://storage.googleapis.com/nusaresearch/userfiles/file/upload/a9Ue_b92defaed78a1db5c215dd21b4d8f0fbb1d60f6e.png	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/file/upload/a9Ue_b92defaed78a1db5c215dd21b4d8f0fbb1d60f6e.png	(from https://nusaresearch.net/public/news/976-Laporan_Tentang_New_Normal_Life.nsrs)
12:12:10	167758/167758	---M--	200	added ('OK')	image/jpeg	etag:%22d023e27dcb62eec5468fdfe22e956663%22	https://storage.googleapis.com/nusaresearch/userfiles/file/upload/Yr8S_185a475f51017d3b041819ac45f9dcd4cf33f417.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/file/upload/Yr8S_185a475f51017d3b041819ac45f9dcd4cf33f417.jpg	(from https://nusaresearch.net/public/news/976-Laporan_Tentang_New_Normal_Life.nsrs)
12:12:11	208752/208752	---M--	200	added ('OK')	image/jpeg	etag:%2246be4b9967cac0a3bb6b847b4afcd495%22	https://storage.googleapis.com/nusaresearch/userfiles/file/upload/ynGN_c88202686b7d80c6d25f8281d98c1fbda8ae9d79.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/file/upload/ynGN_c88202686b7d80c6d25f8281d98c1fbda8ae9d79.jpg	(from https://nusaresearch.net/public/news/976-Laporan_Tentang_New_Normal_Life.nsrs)
12:12:12	232406/232406	---M--	200	added ('OK')	image/jpeg	etag:%221a9c325c5d6b2ed23b8189408c809ef0%22	https://storage.googleapis.com/nusaresearch/userfiles/file/upload/piSb_16806366f8324ed4d2f406fcd072bad39af15b5c.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/file/upload/piSb_16806366f8324ed4d2f406fcd072bad39af15b5c.jpg	(from https://nusaresearch.net/public/news/976-Laporan_Tentang_New_Normal_Life.nsrs)
12:12:13	226154/226154	---M--	200	added ('OK')	image/jpeg	etag:%2234d47d0ce6283b87685ed4633cadbbef%22	https://storage.googleapis.com/nusaresearch/userfiles/file/upload/xKRi_cb3b480e545eaa15dacfeaf9c50adada09a80d83.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/file/upload/xKRi_cb3b480e545eaa15dacfeaf9c50adada09a80d83.jpg	(from https://nusaresearch.net/public/news/976-Laporan_Tentang_New_Normal_Life.nsrs)
12:12:13	148655/148655	---M--	200	added ('OK')	image/jpeg	etag:%22faa465aa70b1e2548ad78f253d179307%22	https://storage.googleapis.com/nusaresearch/userfiles/file/upload/rK7U_cd4937489ab473a62b0f0a1f6fb575c8a6c9a263.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/file/upload/rK7U_cd4937489ab473a62b0f0a1f6fb575c8a6c9a263.jpg	(from https://nusaresearch.net/public/news/976-Laporan_Tentang_New_Normal_Life.nsrs)
12:12:14	200106/200106	---M--	200	added ('OK')	image/jpeg	etag:%226860546978f582ea1a205552af9290c0%22	https://storage.googleapis.com/nusaresearch/userfiles/file/upload/372T_6816e76cce6c52ea507944dabd3e2dddd69dc624.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/file/upload/372T_6816e76cce6c52ea507944dabd3e2dddd69dc624.jpg	(from https://nusaresearch.net/public/news/976-Laporan_Tentang_New_Normal_Life.nsrs)
12:12:14	238706/238706	---M--	200	added ('OK')	image/jpeg	etag:%227149af5496fbe5d3c5eddd913621ab81%22	https://storage.googleapis.com/nusaresearch/userfiles/file/upload/UY4K_80de603b733e371c42bff522cdaab640bfb69a91.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/file/upload/UY4K_80de603b733e371c42bff522cdaab640bfb69a91.jpg	(from https://nusaresearch.net/public/news/976-Laporan_Tentang_New_Normal_Life.nsrs)
12:12:14	19998/19998	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:15%20GMT	https://nusaresearch.net/public/news/index/search?tag=New%20Normal	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/index/search8118.html	(from https://nusaresearch.net/public/news/976-Laporan_Tentang_New_Normal_Life.nsrs)
12:12:15	17979/17979	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:15%20GMT	https://nusaresearch.net/public/news/index/search?tag=New%20Normal%20Life	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/index/search1ae4.html	(from https://nusaresearch.net/public/news/976-Laporan_Tentang_New_Normal_Life.nsrs)
12:12:15	17975/17975	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:15%20GMT	https://nusaresearch.net/public/news/index/search?tag=Coronavirus	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/index/search642b.html	(from https://nusaresearch.net/public/news/976-Laporan_Tentang_New_Normal_Life.nsrs)
12:12:15	24120/24120	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:16%20GMT	https://nusaresearch.net/public/news/index/search?tag=Covid-19	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/index/searchb49c.html	(from https://nusaresearch.net/public/news/976-Laporan_Tentang_New_Normal_Life.nsrs)
12:12:16	17982/17982	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:16%20GMT	https://nusaresearch.net/public/news/index/search?tag=protokol%20kesehatan	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/index/search5f60.html	(from https://nusaresearch.net/public/news/976-Laporan_Tentang_New_Normal_Life.nsrs)
12:12:16	39919/39919	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:16%20GMT	https://nusaresearch.net/public/news/1015-Burger_King_vs_Carls_Jr..vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/1015-Burger_King_vs_Carls_Jr.-2.html	(from https://nusaresearch.net/public/news/index/search?tag=burger)
12:12:16	13216/13216	---M--	200	added ('OK')	image/jpeg	etag:%22e4a1455abb3474d2ae0e8c20fd675e46%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_870_jkcY.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_870_jkcY.jpg	(from https://nusaresearch.net/public/news/index/search?tag=King)
12:12:17	37657/37657	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:17%20GMT	https://nusaresearch.net/public/news/870-Laporan_tentang_keuangan.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/870-Laporan_tentang_keuangan.html	(from https://nusaresearch.net/public/news/index/search?tag=King)
12:12:18	40202/40202	---M--	200	added ('OK')	image/png	etag:%227b3d1b22736f58fd645e1d80ac110f3d%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_987_YMaF.png	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_987_YMaF.png	(from https://nusaresearch.net/public/news/index/search?tag=survey)
12:12:18	16619/16619	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2002%20Aug%202021%2005:12:18%20GMT	https://nusaresearch.net/public/news/index/search?tag=Carl's%20jr.	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/index/search4c03.html	(from https://nusaresearch.net/public/news/1015-Burger_King_vs_Carls_Jr..nsrs)
12:12:18	40744/40744	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:18%20GMT	https://nusaresearch.net/public/news/987-Laporan_Mobile_Online_Battle_Arena.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/987-Laporan_Mobile_Online_Battle_Arena-2.html	(from https://nusaresearch.net/public/news/index/search?tag=survey)
12:12:18	36432/36432	---M--	200	added ('OK')	image/png	etag:%22c8c278bf20d54243a424c452fd608384%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_865_9Dcc.png	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_865_9Dcc.png	(from https://nusaresearch.net/public/news/index/search?tag=survey)
12:12:18	39186/39186	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:19%20GMT	https://nusaresearch.net/public/news/865-Berbagi_Berarti_Peduli_Flash_Point_Kembali.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/865-Berbagi_Berarti_Peduli_Flash_Point_Kembali-2.html	(from https://nusaresearch.net/public/news/index/search?tag=survey)
12:12:19	38368/38368	---M--	200	added ('OK')	image/png	etag:%22fd43d59d563bf61f6d3a1b145f4ebc72%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_858_Dgm0.png	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_858_Dgm0.png	(from https://nusaresearch.net/public/news/index/search?tag=survey)
12:12:19	38351/38351	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:19%20GMT	https://nusaresearch.net/public/news/858-Job_Site_Report.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/858-Job_Site_Report.html	(from https://nusaresearch.net/public/news/index/search?tag=survey)
12:12:19	20126/20126	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:20%20GMT	https://nusaresearch.net/public/news/index/search?txtSearch=survey&page=2	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/index/searchf910.html	(from https://nusaresearch.net/public/news/index/search?tag=survey)
12:12:20	13556/13556	---M--	200	added ('OK')	image/jpeg	etag:%229fafde8ce8e0647f64267067706f1442%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_1001_FH49.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_1001_FH49.jpg	(from https://nusaresearch.net/public/news/index/search?tag=KFC)
12:12:20	39697/39697	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:21%20GMT	https://nusaresearch.net/public/news/1001-KFC_vs_MCD.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/1001-KFC_vs_MCD-2.html	(from https://nusaresearch.net/public/news/index/search?tag=KFC)
12:12:21	17655/17655	---M--	200	added ('OK')	image/jpeg	etag:%2279b9138f230cb1c12cbd04647fd9e8a2%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_1022_okpG.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_1022_okpG.jpg	(from https://nusaresearch.net/public/news/index/search?tag=MCD)
12:12:21	16619/16619	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2002%20Aug%202021%2005:12:21%20GMT	https://nusaresearch.net/public/news/index/search?tag=MC'D	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/index/search019c.html	(from https://nusaresearch.net/public/news/1001-KFC_vs_MCD.nsrs)
12:12:21	40657/40657	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:21%20GMT	https://nusaresearch.net/public/news/1022-9_Gerai_McDonalds_di_Jaksel_Ditegur_karena_Kerumunan_Pembelian_BTS_Meal.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/1022-9_Gerai_McDonalds_di_Jaksel_Ditegur_karena_Kerumunan_Pembelian_BTS_Meal-2.html	(from https://nusaresearch.net/public/news/index/search?tag=MCD)
12:12:21	18982/18982	---M--	200	added ('OK')	image/jpeg	etag:%220e0a179dbc56b02a6a581232b892a563%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_968_sM8f.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_968_sM8f.jpg	(from https://nusaresearch.net/public/news/index/search?tag=MCD)
12:12:22	40837/40837	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:22%20GMT	https://nusaresearch.net/public/news/968-Massa_Berkumpul_saat_Penutupan_McD_Sarinah,_Pengelola_Dapat_Teguran_Keras.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/968-Massa_Berkumpul_saat_Penutupan_McD_Sarinah,_Pengelola_Dapat_Teguran_Keras-2.html	(from https://nusaresearch.net/public/news/index/search?tag=MCD)
12:12:22	41780/41780	---M--	200	added ('OK')	image/png	etag:%22786d39d42c192ffe52f0fcc89ffe781c%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_996_7KNo.png	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_996_7KNo.png	(from https://nusaresearch.net/public/news/index/search?tag=laporan)
12:12:22	46912/46912	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:23%20GMT	https://nusaresearch.net/public/news/996-Laporan_Tentang_Makeup_Routine.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/996-Laporan_Tentang_Makeup_Routine-2.html	(from https://nusaresearch.net/public/news/index/search?tag=laporan)
12:12:23	23329/23329	---M--	200	added ('OK')	image/png	etag:%22ba087a78e7505cae65d2737ade9182c2%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_863_ZBMR.png	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_863_ZBMR.png	(from https://nusaresearch.net/public/news/index/search?tag=laporan)
12:12:23	45622/45622	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:24%20GMT	https://nusaresearch.net/public/news/863-Laporan_Riset_Grup_K-Pop_Tahun_2018.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/863-Laporan_Riset_Grup_K-Pop_Tahun_2018.html	(from https://nusaresearch.net/public/news/index/search?tag=laporan)
12:12:24	41942/41942	---M--	200	added ('OK')	image/png	etag:%22e7ceb8060372ffac85564a2a69d733e5%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_860_Xs78.png	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_860_Xs78.png	(from https://nusaresearch.net/public/news/index/search?tag=laporan)
12:12:24	39546/39546	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:24%20GMT	https://nusaresearch.net/public/news/860-Laporan_riset_mengenai_Kegiatan_Akhir_Pekan.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/860-Laporan_riset_mengenai_Kegiatan_Akhir_Pekan.html	(from https://nusaresearch.net/public/news/index/search?tag=laporan)
12:12:24	19331/19331	---M--	200	added ('OK')	image/jpeg	etag:%22bc18490ade542f5d0483283c265ca575%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_505_O0Wt.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_505_O0Wt.jpg	(from https://nusaresearch.net/public/news/index/search?tag=laporan)
12:12:25	38042/38042	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:12:25%20GMT	https://nusaresearch.net/public/news/505-Laporan_Mengenai_Proyek_MRT_di_Jakarta.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/505-Laporan_Mengenai_Proyek_MRT_di_Jakarta.html	(from https://nusaresearch.net/public/news/index/search?tag=laporan)
